TSDone,DocNum,ItemCode,BatchNum,Project,QCScore,Itemcount,Temperature,Brix,PoundsPressure,Color,Discoloration,InsectPresenceFrass,Softness,Bruising,Decay,DehydrationShrivel,AbnormalSoftness,UnhealedCutsSplits,Undersized,Oversized,InsectDamage,Scarring,DocType
 05/16/2017,50757,ZGF,498289,BCN,97,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,21,IM
 05/16/2017,50757,ZGF,498289,BCN,97,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,21,IM
 05/16/2017,50757,ZGX,498284,BCN,95,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,32,IM
 05/16/2017,50757,ZGX,498284,BCN,95,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,32,IM
 05/16/2017,50757,ZGX,498284,BCN,95,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,32,IM
 05/16/2017,50757,MBF12,498315,BCN,94,150,48,0,0.00,0,14,0,0,0,0,0,0,0,0,0,0,8,IM
 05/16/2017,50757,PAD,498361,TEP,91,150,49,0,0.00,0,20,0,0,0,0,0,0,0,0,0,0,12,IM
 05/16/2017,50757,JAL,498288,BCN,83,150,49,0,0.00,0,38,0,0,0,0,0,0,0,0,0,0,26,IM
 05/16/2017,50757,PCF2,498316,BCN,86,150,47,0,0.00,0,0,0,5,0,0,0,0,0,0,0,0,14,IM
 05/16/2017,50757,PCF2,498316,BCN,86,150,47,0,0.00,0,0,0,5,0,0,0,0,0,0,0,0,14,IM
 05/16/2017,50757,ANA,498287,BCN,98,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,12,IM
 05/16/2017,50757,ANA,498287,BCN,98,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,12,IM
 05/16/2017,50757,ZXW,498191,BCN,97,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,18,IM
 05/16/2017,50757,ZFW,498178,BCN,96,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,25,IM
 05/16/2017,50757,ZFW,498178,BCN,96,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,25,IM
 05/16/2017,50757,ZUX,498286,BCN,98,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,11,IM
 05/16/2017,50757,ZUF,498285,BCN,96,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,22,IM
 05/16/2017,50757,HOF,498372,BCN,95,150,56,7,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50757,HOF,498377,AVA,88,150,56,7,0.00,0,0,0,0,0,0,7,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498195,TEP,97,150,56,7,0.00,5,10,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498195,TEP,97,150,56,7,0.00,5,10,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498195,TEP,97,150,56,7,0.00,5,10,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498314,BCN,93,150,56,8,0.00,6,0,0,1,0,0,4,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498314,BCN,93,150,56,8,0.00,6,0,0,1,0,0,4,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498314,BCN,93,150,56,8,0.00,6,0,0,1,0,0,4,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498314,BCN,93,150,56,8,0.00,6,0,0,1,0,0,4,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498186,AVA,95,150,56,7,0.00,6,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498186,AVA,95,150,56,7,0.00,6,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498186,AVA,95,150,56,7,0.00,6,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498186,AVA,95,150,56,7,0.00,6,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498186,AVA,95,150,56,7,0.00,6,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50757,SUF,498186,AVA,95,150,56,7,0.00,6,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50757,ZBM,498344,BCN,93,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,41,IM
 05/16/2017,50757,ZBX,498348,BCN,90,150,51,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,31,IM
 05/16/2017,50757,PAF,498355,AVA,92,150,49,0,0.00,0,18,0,0,0,0,0,0,0,0,0,0,11,IM
 05/16/2017,50757,PAP,498362,TEP,90,100,49,0,0.00,0,16,0,0,0,0,0,0,0,0,0,0,9,IM
 05/16/2017,50757,SHF,498357,AVA,99,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6,IM
 05/16/2017,50757,MXF,498281,BCN,85,150,54,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50757,MXF,498281,BCN,85,150,54,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50757,MXF,498302,AVA,90,150,54,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50757,MXF,498302,AVA,90,150,54,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50757,MXF,498382,TEP,89,150,54,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6,IM
 05/16/2017,50757,MXF,498384,MUL,84,150,54,0,0.00,0,0,0,2,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50757,CHF,498365,MUL,92,150,56,7,0.00,6,0,0,1,0,0,4,0,0,0,0,0,7,IM
 05/16/2017,50757,CHF,498365,MUL,92,150,56,7,0.00,6,0,0,1,0,0,4,0,0,0,0,0,7,IM
 05/16/2017,50757,CHF,498365,MUL,92,150,56,7,0.00,6,0,0,1,0,0,4,0,0,0,0,0,7,IM
 05/16/2017,50757,CHF,498365,MUL,92,150,56,7,0.00,6,0,0,1,0,0,4,0,0,0,0,0,7,IM
 05/16/2017,50757,SWF,498375,BCN,99,150,56,7,0.00,6,0,0,1,0,0,0,0,0,0,0,0,5,IM
 05/16/2017,50757,CHW,498387,AVA,99,150,56,7,0.00,6,0,0,0,0,0,0,0,0,0,0,9,0,IM
 05/16/2017,291285,SPS,498571,HMO,90,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,62,PO
 05/16/2017,291285,SPL,498580,HMO,95,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,33,PO
 05/16/2017,291285,KAM,498568,HMO,94,150,66,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,39,PO
 05/16/2017,291285,SPL,498579,HMO,96,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,27,PO
 05/16/2017,291285,KAM,498567,HMO,90,150,66,0,0.00,0,11,0,0,0,0,0,0,0,0,0,0,39,PO
 05/16/2017,291285,KAM,498564,HMO,88,150,62,0,0.00,0,18,0,0,0,0,0,0,0,0,0,0,36,PO
 05/16/2017,291285,KAM,498566,HMO,89,150,62,0,0.00,0,13,0,0,0,0,0,0,0,0,0,0,39,PO
 05/16/2017,291285,KAS,498561,HMO,90,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,60,PO
 05/16/2017,291285,KAM,498565,HMO,92,150,63,0,0.00,0,12,0,0,0,0,0,0,0,0,0,0,27,PO
 05/16/2017,291285,SPM,498573,HMO,92,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,48,PO
 05/16/2017,291285,SPL,498578,HMO,90,150,62,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,33,PO
 05/16/2017,291285,SPM,498575,HMO,92,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,48,PO
 05/16/2017,291285,SPX,498583,HMO,96,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,PO
 05/16/2017,291285,SPS,498572,HMO,90,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,63,PO
 05/16/2017,291285,SPL,498581,HMO,95,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,33,PO
 05/16/2017,291285,SPM,498577,HMO,92,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,48,PO
 05/16/2017,291285,KAS,498563,HMO,90,150,66,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,60,PO
 05/17/2017,291285,KAL,498570,HMO,92,150,66,0,0.00,0,10,0,0,0,0,0,0,0,0,0,0,27,PO
 05/17/2017,291285,KAS,498562,HMO,94,150,66,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,39,PO
 05/17/2017,291285,SPM,498574,HMO,92,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,48,PO
 05/17/2017,291285,KAM,498569,HMO,94,150,66,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,39,PO
 05/17/2017,291285,SPM,498576,HMO,94,150,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,36,PO
 05/17/2017,291371,PBM,498630,DCN,87,150,59,0,0.00,0,0,0,14,2,0,0,0,0,0,0,0,47,PO
 05/17/2017,50771,tom8,491463,JF,100,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50771,tom8,491463,JF,100,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50771,tom8,491463,JF,100,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50778,CHT,498206,SJD,92,150,55,0,0.00,0,5,0,0,0,0,3,0,1,0,0,0,0,IM
 05/17/2017,50778,CHT,498205,SJD,81,150,53,7,0.00,4,0,0,0,0,0,5,0,0,0,0,0,5,IM
 05/17/2017,50778,CHT,498204,SJD,84,150,54,7,0.00,4,8,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50778,SLT2,498207,SJD,82,150,54,7,0.00,5,0,0,0,0,0,5,0,0,0,0,0,0,IM
 05/17/2017,50778,SLT2,498208,SJD,89,150,55,0,0.00,0,6,0,3,0,0,5,0,0,0,0,0,0,IM
 05/17/2017,50778,SLT2,498209,SJD,95,150,55,7,0.00,4,0,0,6,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50778,SLT2,498210,SJD,87,150,55,7,0.00,5,0,0,3,0,0,5,0,2,0,0,0,0,IM
 05/17/2017,50778,SLT2,498211,SJD,88,150,55,7,0.00,5,0,0,6,0,0,5,0,1,0,0,0,0,IM
 05/17/2017,50778,SLT2,498212,SJD,90,150,55,7,0.00,5,0,0,9,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50778,MXT2,498214,SJD,86,150,54,0,0.00,0,1,0,5,0,0,0,0,1,0,0,0,0,IM
 05/17/2017,50778,MXT2,498213,SJD,82,150,55,0,0.00,0,0,0,5,0,0,10,0,0,0,0,0,0,IM
 05/17/2017,50778,TMO,498244,SJD,90,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50778,TMO,497854,SJD,87,150,50,0,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50778,PAF,498245,SJD,97,150,45,0,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50780,STM,498582,MHS,96,150,52,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,27,IM
 05/17/2017,50780,STM,498527,MHS,95,150,52,0,0.00,0,0,0,2,0,0,0,0,0,0,0,0,25,IM
 05/17/2017,50780,STM,498527,MHS,95,150,52,0,0.00,0,0,0,2,0,0,0,0,0,0,0,0,25,IM
 05/17/2017,50780,STF,498629,MHS,97,150,52,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,18,IM
 05/17/2017,50780,ROP,498528,MHS,83,150,54,6,0.00,6,17,0,0,0,0,0,0,0,0,0,0,7,IM
 05/17/2017,50779,RPF,498612,MUL,93,150,55,7,0.00,6,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50779,RPF,498611,TEP,93,150,55,7,0.00,6,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50779,SLT2,498458,BCN,80,150,53,8,0.00,6,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/17/2017,50779,SLT2,498458,BCN,80,150,53,8,0.00,6,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/17/2017,50779,SLT2,498458,BCN,80,150,53,8,0.00,6,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/17/2017,50779,SLT2,498414,AVA,90,150,53,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SLT2,498414,AVA,90,150,53,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,MXF,498520,BCN,93,150,59,0,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50779,MXF,498520,BCN,93,150,59,0,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50779,MXW,498522,BCN,97,150,59,0,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50779,MXW,498510,MUL,98,150,59,0,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,IM
 05/17/2017,50779,MXW,498516,TEP,100,150,59,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUB,498600,BCN,80,150,54,7,0.00,6,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/17/2017,50779,SUB,498600,BCN,80,150,54,7,0.00,6,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/17/2017,50779,ZUX,498454,BCN,99,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,9,IM
 05/17/2017,50779,ZUF,498455,BCN,92,150,50,0,0.00,0,0,0,15,0,0,0,0,0,0,0,0,21,IM
 05/17/2017,50779,JAL,498457,BCN,88,150,49,0,0.00,0,27,0,0,0,0,0,0,0,0,0,0,18,IM
 05/17/2017,50779,JAL,498457,BCN,88,150,49,0,0.00,0,27,0,0,0,0,0,0,0,0,0,0,18,IM
 05/17/2017,50779,SER,498456,BCN,95,150,49,0,0.00,0,12,0,0,0,0,0,0,0,0,0,0,6,IM
 05/17/2017,50779,SLW,498557,BCN,88,150,53,8,0.00,6,0,0,0,0,0,1,0,0,0,0,0,0,IM
 05/17/2017,50779,SLW,498557,BCN,88,150,53,8,0.00,6,0,0,0,0,0,1,0,0,0,0,0,0,IM
 05/17/2017,50779,SLW,498557,BCN,88,150,53,8,0.00,6,0,0,0,0,0,1,0,0,0,0,0,0,IM
 05/17/2017,50779,MBF12,498619,BCN,93,150,49,0,0.00,0,18,0,0,0,0,0,0,0,0,0,0,9,IM
 05/17/2017,50779,PAF,498622,AVA,97,150,49,0,0.00,0,9,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,PAD,498621,AVA,93,150,49,0,0.00,0,14,0,0,0,0,0,0,0,0,0,0,12,IM
 05/17/2017,50779,SHF,498623,AVA,96,150,49,0,0.00,0,11,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SLW,498597,TEP,90,150,53,8,0.00,6,0,0,1,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SLW,498597,TEP,90,150,53,8,0.00,6,0,0,1,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,ZBF,498617,BCN,97,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,19,IM
 05/17/2017,50779,ZGX,498554,BCN,97,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,18,IM
 05/17/2017,50779,ZGF,498519,BCN,96,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,IM
 05/17/2017,50779,ZGF,498519,BCN,96,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,IM
 05/17/2017,50779,ZGF,498519,BCN,96,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,IM
 05/17/2017,50779,ZGF,498519,BCN,96,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,IM
 05/17/2017,50779,ZGF,498519,BCN,96,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,IM
 05/17/2017,50779,ZGF,498519,BCN,96,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,IM
 05/17/2017,50779,ZGM,498592,BCN,96,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,23,IM
 05/17/2017,50779,ZXW,498427,BCN,98,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,13,IM
 05/17/2017,50779,ZXW,498427,BCN,98,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,13,IM
 05/17/2017,50779,ZXW,498427,BCN,98,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,13,IM
 05/17/2017,50779,SUW,498602,BCN,90,150,52,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498602,BCN,90,150,52,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498602,BCN,90,150,52,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498459,AVA,90,150,52,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498459,AVA,90,150,52,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498459,AVA,90,150,52,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498459,AVA,90,150,52,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498459,AVA,90,150,52,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,HOF,498613,MUL,82,150,52,8,0.00,0,0,0,0,0,0,5,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498494,BCN,90,150,52,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498494,BCN,90,150,52,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498494,BCN,90,150,52,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498494,BCN,90,150,52,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498494,BCN,90,150,52,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,ZFW,498448,BCN,100,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,ZFW,498448,BCN,100,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUW,498614,TEP,90,150,52,8,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50779,SUG,498436,BCN,75,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,150,0,IM
 05/17/2017,50779,ZBM,498616,BCN,96,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,22,IM
 05/17/2017,50779,ZBX,498618,BCN,94,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,36,IM
 05/17/2017,50779,ZBX,498618,BCN,94,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,36,IM
 05/17/2017,50779,SNO,498434,BCN,90,50,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,21,0,IM
 05/17/2017,50783,SUW,498459,AVA,97,150,62,8,0.00,6,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50783,SUW,498459,AVA,97,150,62,8,0.00,6,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50783,SUW,498459,AVA,97,150,62,8,0.00,6,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50783,SUW,498459,AVA,97,150,62,8,0.00,6,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50783,SUW,498459,AVA,97,150,62,8,0.00,6,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50783,SUW,498494,BCN,93,150,62,7,0.00,5,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50783,SUW,498494,BCN,93,150,62,7,0.00,5,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50783,SUW,498494,BCN,93,150,62,7,0.00,5,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50783,SUW,498494,BCN,93,150,62,7,0.00,5,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50783,SUW,498494,BCN,93,150,62,7,0.00,5,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50783,HXF,498432,BCN,99,160,60,0,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,HXF,498432,BCN,99,160,60,0,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,HXF,498431,MUL,95,150,60,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/17/2017,50783,HXF,498431,MUL,95,150,60,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/17/2017,50783,YPW,498547,TEP,93,150,58,8,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50783,YPF,498549,MUL,100,150,58,7,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,MXF,498520,BCN,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,MXF,498520,BCN,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,MXF,498471,TEP,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,MXF,498471,TEP,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,CXF,498548,TEP,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,SWW,498552,AVA,99,150,58,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,8,IM
 05/17/2017,50783,CXF,498551,BCN,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,CXF,498550,MUL,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,MXF,498468,MUL,89,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6,IM
 05/17/2017,50783,MXT2,498509,MUL,93,150,57,0,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50783,MXT2,498509,MUL,93,150,57,0,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50783,MXT2,498509,MUL,93,150,57,0,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/17/2017,50783,MXT2,498517,TEP,90,150,57,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/17/2017,50783,MXT2,498517,TEP,90,150,57,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/17/2017,50783,HXW,498413,TEP,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,HXW,498413,TEP,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,HXW,498411,BCN,84,150,53,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,5,IM
 05/17/2017,50783,HXW,498411,BCN,84,150,53,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,5,IM
 05/17/2017,50783,HXW,498412,AVA,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,HXW,498412,AVA,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,SLT2,498458,BCN,99,150,63,8,0.00,6,0,0,0,0,0,0,0,0,0,0,0,7,IM
 05/17/2017,50783,SLT2,498458,BCN,99,150,63,8,0.00,6,0,0,0,0,0,0,0,0,0,0,0,7,IM
 05/17/2017,50783,SLT2,498458,BCN,99,150,63,8,0.00,6,0,0,0,0,0,0,0,0,0,0,0,7,IM
 05/17/2017,50783,MXT2,498521,BCN,95,150,57,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/17/2017,50783,MXT2,498521,BCN,95,150,57,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/17/2017,50783,SLT2,498414,AVA,92,150,62,8,0.00,6,0,0,0,0,0,5,0,0,0,0,0,0,IM
 05/17/2017,50783,SLT2,498414,AVA,92,150,62,8,0.00,6,0,0,0,0,0,5,0,0,0,0,0,0,IM
 05/17/2017,50783,MXT2,498503,AVA,92,150,57,0,0.00,0,0,0,0,0,0,5,0,0,0,0,0,0,IM
 05/17/2017,50783,SLW,498558,AVA,99,150,58,7,0.00,6,0,0,2,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,SLW,498558,AVA,99,150,58,7,0.00,6,0,0,2,0,0,0,0,0,0,0,0,0,IM
 05/17/2017,50783,SLW,498559,MUL,95,150,58,8,0.00,5,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/17/2017,50783,SLW,498559,MUL,95,150,58,8,0.00,5,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/17/2017,50783,SLW,498597,TEP,96,150,58,8,0.00,6,0,0,1,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50783,SLW,498597,TEP,96,150,58,8,0.00,6,0,0,1,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50783,SLW,498557,BCN,97,150,58,8,0.00,6,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50783,SLW,498557,BCN,97,150,58,8,0.00,6,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50783,SLW,498557,BCN,97,150,58,8,0.00,6,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/17/2017,50783,SUB,498600,BCN,89,150,59,7,0.00,6,0,0,2,0,0,6,0,0,0,0,0,0,IM
 05/17/2017,50783,SUB,498600,BCN,89,150,59,7,0.00,6,0,0,2,0,0,6,0,0,0,0,0,0,IM
 05/17/2017,50783,HXF,498433,AVA,88,150,53,0,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,IM
 05/17/2017,50783,HXF,498433,AVA,88,150,53,0,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,IM
 05/17/2017,50784,SUF,498390,ZAR,88,150,54,7,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,IM
 05/17/2017,50784,SUW,498391,ZAR,89,150,54,7,0.00,0,0,0,0,0,0,0,0,0,0,0,0,5,IM
 05/17/2017,50784,SLT2,498392,ZAR,85,150,51,7,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/17/2017,50784,SLT3,498393,ZAR,89,150,51,7,0.00,0,0,0,0,0,0,0,0,0,0,0,0,9,IM
 05/17/2017,50784,CSF,498394,ZAR,98,150,52,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,14,IM
